Timestamp,DL_bitrate,UL_bitrate
"2023-01-01, 01:01:45",22.7,13.7
"2023-01-01, 01:01:48",32.6,17.5
"2023-01-01, 01:01:51",30,9.9
"2023-01-01, 01:01:54",32.6,11.6
"2023-01-01, 01:01:57",46.6,6
"2023-01-01, 01:02:00",29.6,6.3
"2023-01-01, 01:02:03",15.5,9
"2023-01-01, 01:02:06",28.6,14.7
"2023-01-01, 01:02:09",46.9,6.3
"2023-01-01, 01:02:12",17,15.1
"2023-01-01, 01:02:15",41.9,7.5
"2023-01-01, 01:02:18",41.6,19.9
"2023-01-01, 01:02:21",27.4,10.4
"2023-01-01, 01:02:24",21.8,5.8
"2023-01-01, 01:02:27",13.1,11.6
"2023-01-01, 01:02:30",41.7,9.8
"2023-01-01, 01:02:33",24.5,10
"2023-01-01, 01:02:36",41.8,18.1
"2023-01-01, 01:02:39",18.2,9.9
"2023-01-01, 01:02:42",18,13.2
"2023-01-01, 01:02:45",34.8,11.9
"2023-01-01, 01:02:48",13.7,6.5
"2023-01-01, 01:02:51",34.1,6.9
"2023-01-01, 01:02:54",21.5,17.4
"2023-01-01, 01:02:57",10,8.5
"2023-01-01, 01:03:00",32.2,15.2
"2023-01-01, 01:03:03",13.6,19.4
"2023-01-01, 01:03:06",44.1,8.8
"2023-01-01, 01:03:09",13.2,8.1
"2023-01-01, 01:03:12",37.8,15.8
"2023-01-01, 01:03:15",16.2,7.9
"2023-01-01, 01:03:18",10.4,9.1
"2023-01-01, 01:03:21",12,17.8
"2023-01-01, 01:03:24",23.3,17.6
"2023-01-01, 01:03:27",36.2,9
"2023-01-01, 01:03:30",24.3,10.8
"2023-01-01, 01:03:33",10.2,11.4
"2023-01-01, 01:03:36",28.1,17.2
"2023-01-01, 01:03:39",38.3,19
"2023-01-01, 01:03:42",41.1,12.3
"2023-01-01, 01:03:45",49.4,7.4
"2023-01-01, 01:03:48",35.2,10
"2023-01-01, 01:03:51",43,5.3
"2023-01-01, 01:03:54",31.6,8.3
"2023-01-01, 01:03:57",27.8,12
"2023-01-01, 01:04:00",27.4,10.9
"2023-01-01, 01:04:03",42.7,5.6
"2023-01-01, 01:04:06",23.9,11.1
"2023-01-01, 01:04:09",20.5,14.8
"2023-01-01, 01:04:12",37,5.5
"2023-01-01, 01:04:15",17.1,11.4
"2023-01-01, 01:04:18",25.9,19.3
"2023-01-01, 01:04:21",34.4,18.4
"2023-01-01, 01:04:24",24.9,6.9
"2023-01-01, 01:04:27",39.6,5.4
"2023-01-01, 01:04:30",10.1,11.1
"2023-01-01, 01:04:33",36.6,14.1
"2023-01-01, 01:04:36",29.7,8
"2023-01-01, 01:04:39",16.4,19.5
"2023-01-01, 01:04:42",33.3,5.5
"2023-01-01, 01:04:45",32.8,17.9
"2023-01-01, 01:04:48",21.3,19.1
"2023-01-01, 01:04:51",47.7,8
"2023-01-01, 01:04:54",26,10.2
"2023-01-01, 01:04:57",19.3,8.7
"2023-01-01, 01:05:00",39.9,7.8
"2023-01-01, 01:05:03",21.6,10.5
"2023-01-01, 01:05:06",36.7,19.7
"2023-01-01, 01:05:09",38.5,14.7
"2023-01-01, 01:05:12",12.5,15.9
"2023-01-01, 01:05:15",25.4,8.1
"2023-01-01, 01:05:18",35,12.1
"2023-01-01, 01:05:21",14.4,8.6
"2023-01-01, 01:05:24",10.3,15.5
"2023-01-01, 01:05:27",16.9,11.8
"2023-01-01, 01:05:30",26.8,17.8
"2023-01-01, 01:05:33",34.1,19.7
"2023-01-01, 01:05:36",48.2,15
"2023-01-01, 01:05:39",11.3,19.2
"2023-01-01, 01:05:42",25.9,6.1
"2023-01-01, 01:05:45",48.4,17
"2023-01-01, 01:05:48",43.3,5.3
"2023-01-01, 01:05:51",30.8,6
"2023-01-01, 01:05:54",36.2,13.1
"2023-01-01, 01:05:57",23.7,10.1
"2023-01-01, 01:06:00",32.8,10.8
"2023-01-01, 01:06:03",37.6,15.2
"2023-01-01, 01:06:06",30.8,18.2
"2023-01-01, 01:06:09",48.7,17.6
"2023-01-01, 01:06:12",39.8,19.8
"2023-01-01, 01:06:15",30.8,10.1
"2023-01-01, 01:06:18",39.2,19.8
"2023-01-01, 01:06:21",30.7,15.9
"2023-01-01, 01:06:24",14.5,5.9
"2023-01-01, 01:06:27",41.1,5.4
"2023-01-01, 01:06:30",43.9,5.3
"2023-01-01, 01:06:33",46.4,15
"2023-01-01, 01:06:36",44.1,7.4
"2023-01-01, 01:06:39",26,10
"2023-01-01, 01:06:42",45,10.6
"2023-01-01, 01:06:45",19.1,6.1
"2023-01-01, 01:06:48",26.3,8
"2023-01-01, 01:06:51",31.1,13.9
"2023-01-01, 01:06:54",24.2,11.8
"2023-01-01, 01:06:57",30.6,14.8
"2023-01-01, 01:07:00",19.4,6.6
"2023-01-01, 01:07:03",24.1,19.8
"2023-01-01, 01:07:06",31.8,9.7
"2023-01-01, 01:07:09",14.7,7.1
"2023-01-01, 01:07:12",48.7,17.7
"2023-01-01, 01:07:15",38,11.3
"2023-01-01, 01:07:18",37.4,10.6
"2023-01-01, 01:07:21",29.9,8.5
"2023-01-01, 01:07:24",17.6,13
"2023-01-01, 01:07:27",21.6,10.2
"2023-01-01, 01:07:30",25.7,11.4
"2023-01-01, 01:07:33",26.8,10.5
"2023-01-01, 01:07:36",32.9,6.1
"2023-01-01, 01:07:39",36,8.5
"2023-01-01, 01:07:42",45.7,10.6
"2023-01-01, 01:07:45",40.3,19
"2023-01-01, 01:07:48",42.4,14.4
"2023-01-01, 01:07:51",26,14.4
"2023-01-01, 01:07:54",40.6,15.2
"2023-01-01, 01:07:57",48.8,16.3
"2023-01-01, 01:08:00",44.7,17.2
"2023-01-01, 01:08:03",24.4,7.7
"2023-01-01, 01:08:06",25.4,12.9
"2023-01-01, 01:08:09",16.6,10.4
"2023-01-01, 01:08:12",28.8,19.9
"2023-01-01, 01:08:15",30.7,13.7
"2023-01-01, 01:08:18",42.1,9.1
"2023-01-01, 01:08:21",11.4,6.2
"2023-01-01, 01:08:24",37.8,6.1
"2023-01-01, 01:08:27",47.7,16
"2023-01-01, 01:08:30",39.9,8.8
"2023-01-01, 01:08:33",36.1,8.2
"2023-01-01, 01:08:36",45.4,15.4
"2023-01-01, 01:08:39",15.7,6.8
"2023-01-01, 01:08:42",12.3,16
"2023-01-01, 01:08:45",48.9,13
"2023-01-01, 01:08:48",33.4,6.2
"2023-01-01, 01:08:51",13.4,6.4
"2023-01-01, 01:08:54",13.2,18.6
"2023-01-01, 01:08:57",29.2,11.5
"2023-01-01, 01:09:00",14.3,14
"2023-01-01, 01:09:03",39.2,5.9
"2023-01-01, 01:09:06",27,5.4
"2023-01-01, 01:09:09",28.1,11.9
"2023-01-01, 01:09:12",44,11.3
"2023-01-01, 01:09:15",12.1,13.9
"2023-01-01, 01:09:18",21.9,12.9
"2023-01-01, 01:09:21",34.8,10
"2023-01-01, 01:09:24",23,15.9
"2023-01-01, 01:09:27",17.7,12.4
"2023-01-01, 01:09:30",30.7,13.5
"2023-01-01, 01:09:33",24.7,16.3
"2023-01-01, 01:09:36",42.7,18
"2023-01-01, 01:09:39",30.2,7.9
"2023-01-01, 01:09:42",29.9,6.2
"2023-01-01, 01:09:45",10,16.5
"2023-01-01, 01:09:48",45.6,6.4
"2023-01-01, 01:09:51",15.4,6.1
"2023-01-01, 01:09:54",19.6,13.6
"2023-01-01, 01:09:57",27.6,15
"2023-01-01, 01:10:00",49.7,16.4
"2023-01-01, 01:10:03",30.1,7.7
"2023-01-01, 01:10:06",19.7,7.7
"2023-01-01, 01:10:09",15.7,5.9
"2023-01-01, 01:10:12",16.8,14.1
"2023-01-01, 01:10:15",22,8.3
"2023-01-01, 01:10:18",27.3,10.6
"2023-01-01, 01:10:21",15.7,10.3
"2023-01-01, 01:10:24",33.3,11.3
"2023-01-01, 01:10:27",23.7,8.7
"2023-01-01, 01:10:30",15,6
"2023-01-01, 01:10:33",20.4,7.5
"2023-01-01, 01:10:36",22.3,10.3
"2023-01-01, 01:10:39",23.2,16.2
"2023-01-01, 01:10:42",39.8,15.2
"2023-01-01, 01:10:45",21.5,8.2
"2023-01-01, 01:10:48",37.9,5.9
"2023-01-01, 01:10:51",43,17.1
"2023-01-01, 01:10:54",45.5,9.7
"2023-01-01, 01:10:57",39.6,9.7
"2023-01-01, 01:11:00",23.8,17.8
"2023-01-01, 01:11:03",18.8,15.9
"2023-01-01, 01:11:06",35.1,11.3
"2023-01-01, 01:11:09",25.2,19.1
"2023-01-01, 01:11:12",38.4,7
"2023-01-01, 01:11:15",46.1,11.5
"2023-01-01, 01:11:18",49,19.7
"2023-01-01, 01:11:21",24.2,7.5
"2023-01-01, 01:11:24",36.6,17.6
"2023-01-01, 01:11:27",14.6,18.5
"2023-01-01, 01:11:30",42.8,8.4
"2023-01-01, 01:11:33",44.1,14.3
"2023-01-01, 01:11:36",19.7,13
"2023-01-01, 01:11:39",12.4,8.2
"2023-01-01, 01:11:42",19.3,15.7
"2023-01-01, 01:11:45",10,6.5
"2023-01-01, 01:11:48",38.5,17.6
"2023-01-01, 01:11:51",28.5,19.6
"2023-01-01, 01:11:54",29.4,7
"2023-01-01, 01:11:57",31.3,14.1
"2023-01-01, 01:12:00",42.9,8.8
"2023-01-01, 01:12:03",13.2,12.2
"2023-01-01, 01:12:06",11.4,7
"2023-01-01, 01:12:09",18.7,19
"2023-01-01, 01:12:12",41.2,16
"2023-01-01, 01:12:15",27.6,19.1
"2023-01-01, 01:12:18",26,18.9
"2023-01-01, 01:12:21",30.3,14.2
"2023-01-01, 01:12:24",47.5,14.5
"2023-01-01, 01:12:27",35.1,19.6
"2023-01-01, 01:12:30",35,6.3
"2023-01-01, 01:12:33",11.8,17.9
"2023-01-01, 01:12:36",26.1,9.3
"2023-01-01, 01:12:39",28.8,17.8
"2023-01-01, 01:12:42",48.6,17.7
"2023-01-01, 01:12:45",43.8,13.6
"2023-01-01, 01:12:48",25.3,18.1
"2023-01-01, 01:12:51",21.4,18.6
"2023-01-01, 01:12:54",33.6,14.8
"2023-01-01, 01:12:57",40.7,9.1
"2023-01-01, 01:13:00",19.3,13.1
"2023-01-01, 01:13:03",38.4,18.8
"2023-01-01, 01:13:06",30.1,5.5
"2023-01-01, 01:13:09",37,9.2
"2023-01-01, 01:13:12",44.1,7.4
"2023-01-01, 01:13:15",30.6,8.5
"2023-01-01, 01:13:18",12.1,19.9
"2023-01-01, 01:13:21",23.2,15.1
"2023-01-01, 01:13:24",28.8,7
"2023-01-01, 01:13:27",15.1,12.3
"2023-01-01, 01:13:30",35.2,10.2
"2023-01-01, 01:13:33",28.4,12
"2023-01-01, 01:13:36",13.9,19.5
"2023-01-01, 01:13:39",32.8,7.5
"2023-01-01, 01:13:42",16.4,8.7
"2023-01-01, 01:13:45",15.2,17.5
"2023-01-01, 01:13:48",33.1,16.8
"2023-01-01, 01:13:51",16.6,11.3
"2023-01-01, 01:13:54",32.1,8.6
"2023-01-01, 01:13:57",46.7,14.3
"2023-01-01, 01:14:00",40.4,5.2
"2023-01-01, 01:14:03",44,11
"2023-01-01, 01:14:06",25.3,7.3
"2023-01-01, 01:14:09",32.3,19.8
"2023-01-01, 01:14:12",41.2,18.6
"2023-01-01, 01:14:15",23.3,19.7
"2023-01-01, 01:14:18",19.4,9.1
"2023-01-01, 01:14:21",41.2,14.1
"2023-01-01, 01:14:24",38.2,16.5
"2023-01-01, 01:14:27",14.1,12.7
"2023-01-01, 01:14:30",20.5,15.6
"2023-01-01, 01:14:33",17.1,10.9
"2023-01-01, 01:14:36",44.1,15.9
"2023-01-01, 01:14:39",13.7,11.5
"2023-01-01, 01:14:42",25,9.4
"2023-01-01, 01:14:45",20.7,17.3
"2023-01-01, 01:14:48",23.5,15.6
"2023-01-01, 01:14:51",24.9,7.6
"2023-01-01, 01:14:54",49.8,12.7
"2023-01-01, 01:14:57",23.5,15.2
"2023-01-01, 01:15:00",15.2,9.4
"2023-01-01, 01:15:03",41.5,11.8
"2023-01-01, 01:15:06",31.5,7.6
"2023-01-01, 01:15:09",38.5,14.2
"2023-01-01, 01:15:12",24.8,15.6
"2023-01-01, 01:15:15",40.4,5.3
"2023-01-01, 01:15:18",14.3,11.8
"2023-01-01, 01:15:21",26.2,7.4
"2023-01-01, 01:15:24",10.1,10.1
"2023-01-01, 01:15:27",19,5.3
"2023-01-01, 01:15:30",34.1,8.6
"2023-01-01, 01:15:33",33,12.1
"2023-01-01, 01:15:36",44.8,13.7
"2023-01-01, 01:15:39",46,18.1
"2023-01-01, 01:15:42",45.4,19.5
"2023-01-01, 01:15:45",26.9,5.6
"2023-01-01, 01:15:48",26.5,11.6
"2023-01-01, 01:15:51",18.1,16.3
"2023-01-01, 01:15:54",17.8,18.4
"2023-01-01, 01:15:57",46.1,16.7
"2023-01-01, 01:16:00",27.2,8.4
"2023-01-01, 01:16:03",24.7,15.7
"2023-01-01, 01:16:06",28.2,5.9
"2023-01-01, 01:16:09",47.7,14.6
"2023-01-01, 01:16:12",34.2,6.1
"2023-01-01, 01:16:15",10.1,6
"2023-01-01, 01:16:18",48.7,18.5
"2023-01-01, 01:16:21",32.3,7.9
"2023-01-01, 01:16:24",23.9,14.3
"2023-01-01, 01:16:27",40.3,10.7
"2023-01-01, 01:16:30",13.7,12
"2023-01-01, 01:16:33",35.1,14.6
"2023-01-01, 01:16:36",16.9,9
"2023-01-01, 01:16:39",13.8,10.9
"2023-01-01, 01:16:42",44.1,15.4
"2023-01-01, 01:16:45",13.6,19.7
"2023-01-01, 01:16:48",17.2,12.6
"2023-01-01, 01:16:51",47,18.4
"2023-01-01, 01:16:54",40.6,6.6
"2023-01-01, 01:16:57",28.4,6.8
"2023-01-01, 01:17:00",47.9,6.7
"2023-01-01, 01:17:03",18.1,5.1
"2023-01-01, 01:17:06",37.5,9.9
"2023-01-01, 01:17:09",33.3,17
"2023-01-01, 01:17:12",20.9,19.8
"2023-01-01, 01:17:15",27,7.6
"2023-01-01, 01:17:18",25.8,10.5
"2023-01-01, 01:17:21",23.2,17
"2023-01-01, 01:17:24",10.9,15.6
"2023-01-01, 01:17:27",34.5,18
"2023-01-01, 01:17:30",40.9,12.4
"2023-01-01, 01:17:33",16.7,15.4
"2023-01-01, 01:17:36",46.3,8
"2023-01-01, 01:17:39",11.9,7.9
"2023-01-01, 01:17:42",14.2,15
"2023-01-01, 01:17:45",41.5,20
"2023-01-01, 01:17:48",27,16.3
"2023-01-01, 01:17:51",39.1,11.8
"2023-01-01, 01:17:54",29.2,16.1
"2023-01-01, 01:17:57",16.1,14.6
"2023-01-01, 01:18:00",43.5,19.8
"2023-01-01, 01:18:03",20.2,12.3
"2023-01-01, 01:18:06",42.4,5.6
"2023-01-01, 01:18:09",48.3,15.6
"2023-01-01, 01:18:12",41.6,16
"2023-01-01, 01:18:15",27.3,15.5
"2023-01-01, 01:18:18",44.8,5.6
"2023-01-01, 01:18:21",29.2,17.3
"2023-01-01, 01:18:24",39.8,9.6
"2023-01-01, 01:18:27",47.2,10
"2023-01-01, 01:18:30",13,14
"2023-01-01, 01:18:33",33.4,11.9
"2023-01-01, 01:18:36",48.8,16.2
"2023-01-01, 01:18:39",32.9,16.3
"2023-01-01, 01:18:42",43.2,5.9
"2023-01-01, 01:18:45",33.1,15.9
"2023-01-01, 01:18:48",11.1,18.3
"2023-01-01, 01:18:51",26.7,18
"2023-01-01, 01:18:54",40.2,15.1
"2023-01-01, 01:18:57",43.9,17.2
"2023-01-01, 01:19:00",35.2,16.7
"2023-01-01, 01:19:03",42.1,8.3
"2023-01-01, 01:19:06",44.9,11.6
"2023-01-01, 01:19:09",27.4,16.5
"2023-01-01, 01:19:12",31.4,12.7
"2023-01-01, 01:19:15",49.2,10.4
"2023-01-01, 01:19:18",11.9,16.3
"2023-01-01, 01:19:21",44.8,15.5
"2023-01-01, 01:19:24",14.3,15.3
"2023-01-01, 01:19:27",34.1,19.8
"2023-01-01, 01:19:30",14.8,15.1
"2023-01-01, 01:19:33",36.8,7.2
"2023-01-01, 01:19:36",34.4,8.8
"2023-01-01, 01:19:39",48.9,14.4
"2023-01-01, 01:19:42",16.9,11.8
"2023-01-01, 01:19:45",46.1,5.9
"2023-01-01, 01:19:48",35.5,16.5
"2023-01-01, 01:19:51",19.1,17.8
"2023-01-01, 01:19:54",23.5,11.8
"2023-01-01, 01:19:57",12.9,10.6
"2023-01-01, 01:20:00",12.4,10.2
"2023-01-01, 01:20:03",20.3,18.3
"2023-01-01, 01:20:06",20.2,19.8
"2023-01-01, 01:20:09",28.2,12.9
"2023-01-01, 01:20:12",14.1,6
"2023-01-01, 01:20:15",45.6,15
"2023-01-01, 01:20:18",13,15.3
"2023-01-01, 01:20:21",15.8,8.6
"2023-01-01, 01:20:24",25,16.9
"2023-01-01, 01:20:27",13.9,12.5
"2023-01-01, 01:20:30",10.9,11.5
"2023-01-01, 01:20:33",11.4,17.2
"2023-01-01, 01:20:36",43.2,13.2
"2023-01-01, 01:20:39",48.2,6.4
"2023-01-01, 01:20:42",15.4,18.2
"2023-01-01, 01:20:45",31.6,7
"2023-01-01, 01:20:48",30.9,17.1
"2023-01-01, 01:20:51",36.4,15
"2023-01-01, 01:20:54",39,13.7
"2023-01-01, 01:20:57",43.5,7.2
"2023-01-01, 01:21:00",30.3,8.5
"2023-01-01, 01:21:03",31.8,10.8
"2023-01-01, 01:21:06",28.9,14.4
"2023-01-01, 01:21:09",13.7,17.4
"2023-01-01, 01:21:12",30.5,13.2
"2023-01-01, 01:21:15",49.5,8.7
"2023-01-01, 01:21:18",44.6,6.8
"2023-01-01, 01:21:21",27.9,8.4
"2023-01-01, 01:21:24",21.3,6.1
"2023-01-01, 01:21:27",30.3,10.3
"2023-01-01, 01:21:30",12.3,6.1
"2023-01-01, 01:21:33",25.2,16.3
"2023-01-01, 01:21:36",22.7,9.1
"2023-01-01, 01:21:39",21.1,19.4
"2023-01-01, 01:21:42",26.2,11
"2023-01-01, 01:21:45",29.3,16
"2023-01-01, 01:21:48",49.7,5.7
"2023-01-01, 01:21:51",12.4,9.5
"2023-01-01, 01:21:54",47.4,10
"2023-01-01, 01:21:57",17.7,13.9
"2023-01-01, 01:22:00",37.9,7.6
"2023-01-01, 01:22:03",19.7,13.8
"2023-01-01, 01:22:06",39.4,16.7
"2023-01-01, 01:22:09",29.2,14.7
"2023-01-01, 01:22:12",12.9,9.8
"2023-01-01, 01:22:15",30.5,5.9
"2023-01-01, 01:22:18",42.9,16
"2023-01-01, 01:22:21",25.2,10.1
"2023-01-01, 01:22:24",45.5,16.7
"2023-01-01, 01:22:27",48,18.8
"2023-01-01, 01:22:30",25.7,14.8
"2023-01-01, 01:22:33",43.9,19.9
"2023-01-01, 01:22:36",47.6,5.4
"2023-01-01, 01:22:39",16.8,14.9
"2023-01-01, 01:22:42",15.5,5.5
"2023-01-01, 01:22:45",10.5,7.1
"2023-01-01, 01:22:48",37.5,8.6
"2023-01-01, 01:22:51",44.9,12.7
"2023-01-01, 01:22:54",17.5,8.2
"2023-01-01, 01:22:57",34.8,7.9
"2023-01-01, 01:23:00",13.5,10.4
"2023-01-01, 01:23:03",10.3,6.9
"2023-01-01, 01:23:06",16,15.8
"2023-01-01, 01:23:09",45.1,12.2
"2023-01-01, 01:23:12",33.8,14.6
"2023-01-01, 01:23:15",46.8,19.8
"2023-01-01, 01:23:18",39.3,7.3
"2023-01-01, 01:23:21",39.5,19.3
"2023-01-01, 01:23:24",31.3,10.6
"2023-01-01, 01:23:27",45.2,12
"2023-01-01, 01:23:30",17.2,7.1
"2023-01-01, 01:23:33",44.5,10.9
"2023-01-01, 01:23:36",36.2,14.1
"2023-01-01, 01:23:39",26.4,17.9
"2023-01-01, 01:23:42",14.5,8.5
"2023-01-01, 01:23:45",11.9,10.9
"2023-01-01, 01:23:48",49.7,18
"2023-01-01, 01:23:51",48,9.3
"2023-01-01, 01:23:54",37.9,10.7
"2023-01-01, 01:23:57",11.6,9.2
"2023-01-01, 01:24:00",16.6,7.4
"2023-01-01, 01:24:03",43.3,19.9
"2023-01-01, 01:24:06",42.8,6.9
"2023-01-01, 01:24:09",30.9,17.3
"2023-01-01, 01:24:12",20.1,7.7
"2023-01-01, 01:24:15",17.1,15.9
"2023-01-01, 01:24:18",31.1,5.2
"2023-01-01, 01:24:21",17.9,17.9
"2023-01-01, 01:24:24",48.2,7.8
"2023-01-01, 01:24:27",18.5,5.1
"2023-01-01, 01:24:30",47.2,10.9
"2023-01-01, 01:24:33",41.7,9.5
"2023-01-01, 01:24:36",22.1,7.6
"2023-01-01, 01:24:39",13,11.3
"2023-01-01, 01:24:42",41.2,12
"2023-01-01, 01:24:45",49.1,19.6
"2023-01-01, 01:24:48",16.8,7.7
"2023-01-01, 01:24:51",29.1,17.3
"2023-01-01, 01:24:54",41.8,7.4
"2023-01-01, 01:24:57",14.8,15.2
"2023-01-01, 01:25:00",37.7,7.1
"2023-01-01, 01:25:03",26.7,12.7
"2023-01-01, 01:25:06",34,6.5
"2023-01-01, 01:25:09",36.6,14.4
"2023-01-01, 01:25:12",22.2,18.9
"2023-01-01, 01:25:15",29,5.3
"2023-01-01, 01:25:18",21.9,11.8
"2023-01-01, 01:25:21",43,7.7
"2023-01-01, 01:25:24",40.2,12.5
"2023-01-01, 01:25:27",22.5,7
"2023-01-01, 01:25:30",20.4,7
"2023-01-01, 01:25:33",29.5,6.8
"2023-01-01, 01:25:36",20.8,9.6
"2023-01-01, 01:25:39",46,18.2
"2023-01-01, 01:25:42",38.1,17.5
"2023-01-01, 01:25:45",14.8,6.6
"2023-01-01, 01:25:48",34.3,15
"2023-01-01, 01:25:51",28.6,10.2
"2023-01-01, 01:25:54",21.5,12.9
"2023-01-01, 01:25:57",27.8,10.1
"2023-01-01, 01:26:00",42.2,7.4
"2023-01-01, 01:26:03",11.9,17.2
"2023-01-01, 01:26:06",18,18.9
"2023-01-01, 01:26:09",22.6,13.9
"2023-01-01, 01:26:12",45.8,8.2
"2023-01-01, 01:26:15",17,9.4
"2023-01-01, 01:26:18",37.2,16.6
"2023-01-01, 01:26:21",37.1,17.3
"2023-01-01, 01:26:24",10.2,14.3
"2023-01-01, 01:26:27",38.7,13.3
"2023-01-01, 01:26:30",41,7.9
"2023-01-01, 01:26:33",48.2,8.6
"2023-01-01, 01:26:36",28.8,16.1
"2023-01-01, 01:26:39",38.8,18.5
"2023-01-01, 01:26:42",12.1,11.6
"2023-01-01, 01:26:45",44.6,8.7
"2023-01-01, 01:26:48",44.3,10.1
"2023-01-01, 01:26:51",24.5,11.7
"2023-01-01, 01:26:54",28.4,18.5
"2023-01-01, 01:26:57",15.5,11.5
"2023-01-01, 01:27:00",28.8,19.2
"2023-01-01, 01:27:03",44.8,16.7
"2023-01-01, 01:27:06",29.1,14.4
"2023-01-01, 01:27:09",38.1,14.2
"2023-01-01, 01:27:12",18.4,14.8
"2023-01-01, 01:27:15",30.2,11.5
"2023-01-01, 01:27:18",16.3,19.3
"2023-01-01, 01:27:21",17.2,17.9
"2023-01-01, 01:27:24",48.7,17.7
"2023-01-01, 01:27:27",31.5,16.2
"2023-01-01, 01:27:30",34.9,11.6
"2023-01-01, 01:27:33",22.4,7
"2023-01-01, 01:27:36",20.2,17.3
"2023-01-01, 01:27:39",36.2,16.8
"2023-01-01, 01:27:42",47.6,10.1
"2023-01-01, 01:27:45",24.4,15.9
"2023-01-01, 01:27:48",32.3,11.4
"2023-01-01, 01:27:51",23.5,11.6
"2023-01-01, 01:27:54",10.4,19.7
"2023-01-01, 01:27:57",20.2,7.4
"2023-01-01, 01:28:00",27,11.2
"2023-01-01, 01:28:03",39.5,11.1
"2023-01-01, 01:28:06",36.3,13.4
"2023-01-01, 01:28:09",15.5,10.9
"2023-01-01, 01:28:12",39,6.2
"2023-01-01, 01:28:15",22.9,5.7
"2023-01-01, 01:28:18",40.6,11.9
"2023-01-01, 01:28:21",46.3,14.4
"2023-01-01, 01:28:24",46.6,11.3
"2023-01-01, 01:28:27",14.9,13.4
"2023-01-01, 01:28:30",37.9,8.6
"2023-01-01, 01:28:33",36.1,6.2
"2023-01-01, 01:28:36",39.6,6.8
"2023-01-01, 01:28:39",29.9,14.4
"2023-01-01, 01:28:42",47.1,17.1
"2023-01-01, 01:28:45",46.7,15
"2023-01-01, 01:28:48",46,14.7
"2023-01-01, 01:28:51",47.7,9.5
"2023-01-01, 01:28:54",44.2,12.9
"2023-01-01, 01:28:57",20,5.3
"2023-01-01, 01:29:00",26.6,12.1
"2023-01-01, 01:29:03",25.9,12.3
"2023-01-01, 01:29:06",42.1,14.8
"2023-01-01, 01:29:09",31.6,5.1
"2023-01-01, 01:29:12",12.4,9.2
"2023-01-01, 01:29:15",27.8,17.1
"2023-01-01, 01:29:18",43.9,17.6
"2023-01-01, 01:29:21",10.2,18.5
"2023-01-01, 01:29:24",45.1,8.9
"2023-01-01, 01:29:27",30.6,13.3
"2023-01-01, 01:29:30",34.3,8.7
"2023-01-01, 01:29:33",47.5,6.3
"2023-01-01, 01:29:36",38.2,19.8
"2023-01-01, 01:29:39",47.7,7.2
"2023-01-01, 01:29:42",16.8,15.2
"2023-01-01, 01:29:45",23.1,18.8
"2023-01-01, 01:29:48",31,17.9
"2023-01-01, 01:29:51",44.9,8
"2023-01-01, 01:29:54",33,12.1
"2023-01-01, 01:29:57",14.5,13.7
"2023-01-01, 01:30:00",12,10.7
"2023-01-01, 01:30:03",30.6,17
"2023-01-01, 01:30:06",37.6,17.4
"2023-01-01, 01:30:09",12.1,5.9
"2023-01-01, 01:30:12",32,5.4
"2023-01-01, 01:30:15",18.7,9.6
"2023-01-01, 01:30:18",12.7,14.7
"2023-01-01, 01:30:21",36.5,11
"2023-01-01, 01:30:24",27.6,14
"2023-01-01, 01:30:27",41.7,19
"2023-01-01, 01:30:30",13.2,15.4
"2023-01-01, 01:30:33",19.6,7
"2023-01-01, 01:30:36",36.5,7.4
"2023-01-01, 01:30:39",31.5,15.6
"2023-01-01, 01:30:42",10.5,6
"2023-01-01, 01:30:45",32,15.1
"2023-01-01, 01:30:48",35.4,6.7
"2023-01-01, 01:30:51",45,17.9
"2023-01-01, 01:30:54",36.1,12.7
"2023-01-01, 01:30:57",40.6,17.5
"2023-01-01, 01:31:00",41.7,11.5
"2023-01-01, 01:31:03",26.9,5.1
"2023-01-01, 01:31:06",47.7,12.9
"2023-01-01, 01:31:09",48.3,19.9
"2023-01-01, 01:31:12",18.5,8.8
"2023-01-01, 01:31:15",34.9,6.1
"2023-01-01, 01:31:18",44.8,19.5
"2023-01-01, 01:31:21",24.6,10.7
"2023-01-01, 01:31:24",11.2,11
"2023-01-01, 01:31:27",13.5,15.5
"2023-01-01, 01:31:30",31.7,8.5
"2023-01-01, 01:31:33",40.1,14.2
"2023-01-01, 01:31:36",35.2,7
"2023-01-01, 01:31:39",37.1,10.4
"2023-01-01, 01:31:42",39.5,6.1
"2023-01-01, 01:31:45",24.5,9.7
"2023-01-01, 01:31:48",28.1,12.9
"2023-01-01, 01:31:51",36.9,18
"2023-01-01, 01:31:54",48.7,5.5
"2023-01-01, 01:31:57",40.7,10.8
"2023-01-01, 01:32:00",49.4,11.3
"2023-01-01, 01:32:03",15.7,8.6
"2023-01-01, 01:32:06",10.2,5.5
"2023-01-01, 01:32:09",46.6,9.1
"2023-01-01, 01:32:12",44.2,13.2
"2023-01-01, 01:32:15",38.4,17.8
"2023-01-01, 01:32:18",16.3,11.9
"2023-01-01, 01:32:21",48.1,6.1
"2023-01-01, 01:32:24",22.2,15.7
"2023-01-01, 01:32:27",24.5,6.8
"2023-01-01, 01:32:30",44.8,17.1
"2023-01-01, 01:32:33",12.9,7.3
"2023-01-01, 01:32:36",37.7,19.4
"2023-01-01, 01:32:39",47.5,17.8
